test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_017382	XLOC_017382	FGF10	chr5:44305096-44388784	Normal	Disease	OK	0	0.864204	inf	-nan	5e-05	8.03331e-05	yes
XLOC_017383	XLOC_017383	HCN1	chr5:45255051-45696220	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017384	XLOC_017384	EMB	chr5:49692030-49737234	Normal	Disease	OK	24.2116	24.8818	0.039393	0.796248	0.2632	0.292409	no
XLOC_017385	XLOC_017385	LOC642366	chr5:50668570-50690563	Normal	Disease	OK	1.10592	1.42352	0.364224	2.05553	0.00395	0.00543816	yes
XLOC_017386	XLOC_017386	MOCS2	chr5:52393894-52405598	Normal	Disease	OK	56.792	44.0472	-0.366635	-5.27474	5e-05	8.03331e-05	yes
XLOC_017387	XLOC_017387	ARL15	chr5:53180613-53606403	Normal	Disease	OK	3.96413	6.67008	0.750701	5.02163	5e-05	8.03331e-05	yes
XLOC_017388	XLOC_017388	MIR581	chr5:53180613-53606403	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017389	XLOC_017389	ESM1	chr5:54273694-54281414	Normal	Disease	OK	1.88235	3.06659	0.704096	2.90489	0.00015	0.000233804	yes
XLOC_017390	XLOC_017390	CDC20B	chr5:54408798-54469005	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017391	XLOC_017391	MIR449A	chr5:54408798-54469005	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017392	XLOC_017392	MIR449B	chr5:54408798-54469005	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017393	XLOC_017393	MIR449C	chr5:54408798-54469005	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017394	XLOC_017394	IDAS	chr5:54515424-54523143	Normal	Disease	NOTEST	0.0583617	0.131701	1.17417	0	1	1	no
XLOC_017395	XLOC_017395	CCNO	chr5:54526980-54529508	Normal	Disease	OK	1.4852	1.57263	0.0825209	0.226548	0.7512	0.774928	no
XLOC_017396	XLOC_017396	DHX29	chr5:54552072-54603521	Normal	Disease	OK	8.78196	14.4076	0.714213	9.75767	5e-05	8.03331e-05	yes
XLOC_017397	XLOC_017397	PPAP2A	chr5:54603575-54830873	Normal	Disease	OK	451.062	271.268	-0.733608	-24.3715	5e-05	8.03331e-05	yes
XLOC_017398	XLOC_017398	RNF138P1	chr5:54603575-54830873	Normal	Disease	NOTEST	0.334117	0.457511	0.453454	0	1	1	no
XLOC_017399	XLOC_017399	SLC38A9	chr5:54921675-55008163	Normal	Disease	OK	3.26489	3.22781	-0.0164803	-0.0913079	0.90215	0.913247	no
XLOC_017400	XLOC_017400	IL6ST	chr5:55230924-55290821	Normal	Disease	OK	18.3321	24.6541	0.427453	10.4238	5e-05	8.03331e-05	yes
XLOC_017401	XLOC_017401	ANKRD55	chr5:55395506-55529186	Normal	Disease	NOTEST	0.120861	0.0272826	-2.1473	0	1	1	no
XLOC_017402	XLOC_017402	MIER3	chr5:56205086-56247954	Normal	Disease	OK	2.71708	3.73593	0.459409	3.59905	5e-05	8.03331e-05	yes
XLOC_017403	XLOC_017403	ACTBL2	chr5:56775842-56778636	Normal	Disease	NOTEST	0	0.0242031	inf	0	1	1	no
XLOC_017404	XLOC_017404	PLK2	chr5:57749809-57755966	Normal	Disease	OK	4.20025	3.99203	-0.0733511	-0.473637	0.50545	0.538422	no
XLOC_017405	XLOC_017405	PDE4D	chr5:58264865-59843484	Normal	Disease	OK	5.38641	7.51162	0.4798	6.60359	5e-05	8.03331e-05	yes
XLOC_017406	XLOC_017406	DEPDC1B	chr5:59892738-59995993	Normal	Disease	OK	0.120652	0.735356	2.60759	3.19754	0.00175	0.00249125	yes
XLOC_017407	XLOC_017407	ELOVL7	chr5:60047615-60140101	Normal	Disease	OK	20.8223	16.7617	-0.312963	-4.87474	5e-05	8.03331e-05	yes
XLOC_017408	XLOC_017408	ERCC8	chr5:60169658-60240905	Normal	Disease	OK	1.47621	1.63154	0.144336	0.487353	0.487	0.520405	no
XLOC_017409	XLOC_017409	C5orf43	chr5:60453535-60458302	Normal	Disease	OK	25.9496	22.9926	-0.174541	-2.83235	5e-05	8.03331e-05	yes
XLOC_017410	XLOC_017410	DIMT1	chr5:61684350-61699728	Normal	Disease	OK	24.1204	25.2132	0.0639227	0.735614	0.2999	0.33076	no
XLOC_017411	XLOC_017411	HTR1A	chr5:63256277-63257546	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017412	XLOC_017412	SREK1IP1	chr5:63986134-64064496	Normal	Disease	OK	6.81601	9.24285	0.439411	6.09296	5e-05	8.03331e-05	yes
XLOC_017413	XLOC_017413	ADAMTS6	chr5:64444562-64777704	Normal	Disease	NOTEST	0.0630586	0.213739	1.76109	0	1	1	no
XLOC_017414	XLOC_017414	CENPK	chr5:64813592-64858995	Normal	Disease	NOTEST	0.108772	0.32713	1.58856	0	1	1	no
XLOC_017415	XLOC_017415	TRIM23	chr5:64885506-64920187	Normal	Disease	OK	4.47284	4.43913	-0.0109125	-0.0499106	0.94365	0.949845	no
XLOC_017416	XLOC_017416	SGTB	chr5:64920557-65017941	Normal	Disease	OK	3.26545	2.72924	-0.25878	-2.01918	0.00335	0.00463974	yes
XLOC_017417	XLOC_017417	LOC100303749	chr5:65222381-65376851	Normal	Disease	NOTEST	0	0.108751	inf	0	1	1	no
XLOC_017418	XLOC_017418	CD180	chr5:66478103-66492617	Normal	Disease	NOTEST	0.110558	0.174721	0.660246	0	1	1	no
XLOC_017419	XLOC_017419	CCDC125	chr5:68576518-68616410	Normal	Disease	OK	10.8502	12.7677	0.234767	2.9758	5e-05	8.03331e-05	yes
XLOC_017420	XLOC_017420	TAF9	chr5:68647552-68710630	Normal	Disease	OK	46.5136	63.4213	0.447316	6.02242	5e-05	8.03331e-05	yes
XLOC_017421	XLOC_017421	LOC100272216	chr5:68926979-68929028	Normal	Disease	NOTEST	0	0.372889	inf	0	1	1	no
XLOC_017422	XLOC_017422	GUSBP3	chr5:68935289-69006272	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017423	XLOC_017423	SMA4	chr5:69423288-69586004	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017424	XLOC_017424	GUSBP9,SMA5	chr5:69776869-69881549	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017425	XLOC_017425	NAIP	chr5:70264309-70320941	Normal	Disease	OK	0.156896	0.797615	2.34588	5.47345	5e-05	8.03331e-05	yes
XLOC_017426	XLOC_017426	GTF2H2	chr5:70330950-70363497	Normal	Disease	NOTEST	0.317203	0.0715695	-2.14799	0	1	1	no
XLOC_017427	XLOC_017427	LOC647859	chr5:70370029-70388897	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017428	XLOC_017428	GUSBP9	chr5:70516052-70555122	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017429	XLOC_017429	MRPS27	chr5:71515235-71616084	Normal	Disease	OK	25.1247	20.8704	-0.267647	-4.10527	5e-05	8.03331e-05	yes
XLOC_017430	XLOC_017430	ZNF366	chr5:71739233-71803249	Normal	Disease	NOTEST	0.216397	0.170997	-0.339711	0	1	1	no
XLOC_017431	XLOC_017431	FOXD1	chr5:72742084-72744352	Normal	Disease	OK	0.725616	2.6385	1.86244	5.70113	5e-05	8.03331e-05	yes
XLOC_017432	XLOC_017432	ANKRA2	chr5:72848024-72861511	Normal	Disease	OK	8.26042	8.2541	-0.00110441	-0.0089513	0.98905	0.989662	no
XLOC_017433	XLOC_017433	ENC1	chr5:73923230-73937249	Normal	Disease	OK	8.28859	20.4241	1.30108	16.7932	5e-05	8.03331e-05	yes
XLOC_017434	XLOC_017434	GFM2	chr5:73980968-74063042	Normal	Disease	OK	4.03817	6.21577	0.62223	4.58567	5e-05	8.03331e-05	yes
XLOC_017435	XLOC_017435	FAM169A	chr5:74073398-74162615	Normal	Disease	OK	0.970033	1.50133	0.630135	3.28713	5e-05	8.03331e-05	yes
XLOC_017436	XLOC_017436	GCNT4	chr5:74323288-74326724	Normal	Disease	NOTEST	0.0859794	0.155337	0.853342	0	1	1	no
XLOC_017437	XLOC_017437	ANKRD31	chr5:74364121-74532703	Normal	Disease	NOTEST	0.0477214	0.0539121	0.175973	0	1	1	no
XLOC_017438	XLOC_017438	COL4A3BP	chr5:74666927-74895646	Normal	Disease	OK	7.74904	14.2491	0.878782	12.0814	5e-05	8.03331e-05	yes
XLOC_017439	XLOC_017439	POC5	chr5:74970023-75013313	Normal	Disease	OK	3.28165	5.87447	0.840037	4.51595	5e-05	8.03331e-05	yes
XLOC_017440	XLOC_017440	F2RL2	chr5:75699148-76003957	Normal	Disease	OK	0.614562	3.69425	2.58765	9.10227	5e-05	8.03331e-05	yes
XLOC_017441	XLOC_017441	ZBED3	chr5:76372531-76444176	Normal	Disease	OK	1.86481	2.05065	0.137051	0.419723	0.55325	0.585359	no
XLOC_017442	XLOC_017442	SNORA47	chr5:76372531-76444176	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017443	XLOC_017443	WDR41	chr5:76728068-76788332	Normal	Disease	OK	7.71048	8.64972	0.165833	1.4575	0.0397	0.0490475	yes
XLOC_017444	XLOC_017444	OTP	chr5:76924536-76934522	Normal	Disease	NOTEST	0	0.0253312	inf	0	1	1	no
XLOC_017445	XLOC_017445	TBCA	chr5:76986994-77072185	Normal	Disease	OK	224.391	224.778	0.00248923	0.0524413	0.9395	0.946387	no
XLOC_017446	XLOC_017446	AP3B1	chr5:77298149-77590528	Normal	Disease	OK	10.0124	13.8978	0.473072	6.28382	5e-05	8.03331e-05	yes
XLOC_017447	XLOC_017447	LHFPL2	chr5:77781037-77944648	Normal	Disease	OK	3.74691	5.99815	0.678815	6.42456	5e-05	8.03331e-05	yes
XLOC_017448	XLOC_017448	ARSB	chr5:78073036-78282357	Normal	Disease	OK	2.70351	2.06743	-0.386995	-2.64399	0.0004	0.000603897	yes
XLOC_017449	XLOC_017449	DMGDH	chr5:78293428-78365449	Normal	Disease	NOTEST	0.154369	0.348574	1.17508	0	1	1	no
XLOC_017450	XLOC_017450	HOMER1	chr5:78669785-78809700	Normal	Disease	OK	1.70587	2.69415	0.659326	3.82473	5e-05	8.03331e-05	yes
XLOC_017451	XLOC_017451	MTX3	chr5:79272538-79287088	Normal	Disease	OK	1.70535	3.06324	0.844986	6.80586	5e-05	8.03331e-05	yes
XLOC_017452	XLOC_017452	SERINC5	chr5:79407049-79551898	Normal	Disease	OK	18.952	19.1742	0.0168169	0.279214	0.6796	0.706924	no
XLOC_017453	XLOC_017453	LOC644936	chr5:79594916-79596297	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017454	XLOC_017454	CRSP8P	chr5:79646423-79647785	Normal	Disease	OK	5.34249	2.20409	-1.27733	-4.89246	5e-05	8.03331e-05	yes
XLOC_017455	XLOC_017455	ANKRD34B	chr5:79852573-79866304	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017456	XLOC_017456	DHFR	chr5:79922044-80172634	Normal	Disease	OK	5.4365	9.06163	0.737094	7.25953	5e-05	8.03331e-05	yes
XLOC_017457	XLOC_017457	MTRNR2L2	chr5:79922044-80172634	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017458	XLOC_017458	LOC100131067	chr5:80256507-81047072	Normal	Disease	OK	3.87255	4.49822	0.21607	1.31829	0.061	0.073706	no
XLOC_017459	XLOC_017459	ACOT12	chr5:80256507-81047072	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017460	XLOC_017460	SSBP2	chr5:80256507-81047072	Normal	Disease	OK	3.84826	3.58992	-0.100253	-0.779797	0.25095	0.279717	no
XLOC_017461	XLOC_017461	RPS23	chr5:81569138-81574235	Normal	Disease	OK	177.983	190.596	0.0987744	4.68664	5e-05	8.03331e-05	yes
XLOC_017462	XLOC_017462	TMEM167A	chr5:82348664-82373272	Normal	Disease	OK	10.039	13.9051	0.469991	6.45795	5e-05	8.03331e-05	yes
XLOC_017463	XLOC_017463	SCARNA18	chr5:82348664-82373272	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017464	XLOC_017464	HAPLN1	chr5:82934016-83016896	Normal	Disease	NOTEST	0.136775	0.140445	0.0382042	0	1	1	no
XLOC_017465	XLOC_017465	EDIL3	chr5:83238125-83680611	Normal	Disease	NOTEST	0.260682	0.249025	-0.066	0	1	1	no
XLOC_017466	XLOC_017466	MIR4280	chr5:86410695-86410771	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017467	XLOC_017467	CCNH	chr5:86690078-86708850	Normal	Disease	OK	12.1081	21.699	0.841653	7.15601	5e-05	8.03331e-05	yes
XLOC_017468	XLOC_017468	TMEM161B	chr5:87491022-87564665	Normal	Disease	OK	4.18066	6.23943	0.577681	3.98022	5e-05	8.03331e-05	yes
XLOC_017469	XLOC_017469	LINC00461	chr5:87836596-87980620	Normal	Disease	NOTEST	0.14091	0	-inf	0	1	1	no
XLOC_017470	XLOC_017470	MEF2C	chr5:88014057-88199922	Normal	Disease	OK	4.78359	6.62406	0.469622	5.44461	5e-05	8.03331e-05	yes
XLOC_017471	XLOC_017471	MIR3660	chr5:89312437-89312537	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017472	XLOC_017472	CETN3	chr5:89689528-89705603	Normal	Disease	OK	18.1854	18.9518	0.0595529	0.450256	0.5235	0.556145	no
XLOC_017473	XLOC_017473	MBLAC2	chr5:89754019-89770585	Normal	Disease	OK	0.873273	1.88014	1.10633	4.84481	5e-05	8.03331e-05	yes
XLOC_017474	XLOC_017474	LYSMD3	chr5:89811444-89825401	Normal	Disease	OK	2.56414	3.93362	0.617381	4.36679	5e-05	8.03331e-05	yes
XLOC_017475	XLOC_017475	ARRDC3	chr5:90664540-90716532	Normal	Disease	OK	7.20975	23.444	1.7012	21.726	5e-05	8.03331e-05	yes
XLOC_017476	XLOC_017476	FLJ42709	chr5:92745064-92917003	Normal	Disease	OK	2.74976	4.25729	0.630631	3.7443	5e-05	8.03331e-05	yes
XLOC_017477	XLOC_017477	FAM172A	chr5:92953430-93447404	Normal	Disease	OK	7.14115	11.2264	0.652665	8.02644	5e-05	8.03331e-05	yes
XLOC_017478	XLOC_017478	POU5F2	chr5:92953430-93447404	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017479	XLOC_017479	KIAA0825	chr5:93486555-93954309	Normal	Disease	NOTEST	0.174075	0.277137	0.670888	0	1	1	no
XLOC_017480	XLOC_017480	MCTP1	chr5:94042288-94620279	Normal	Disease	NOTEST	0.326596	0.424125	0.376981	0	1	1	no
XLOC_017481	XLOC_017481	TTC37	chr5:94799598-94890709	Normal	Disease	OK	5.78821	11.0086	0.927441	11.9861	5e-05	8.03331e-05	yes
XLOC_017482	XLOC_017482	SPATA9	chr5:94994019-95018714	Normal	Disease	OK	0.592633	0.728322	0.297437	0.482186	0.4927	0.526033	no
XLOC_017483	XLOC_017483	GLRX	chr5:95149552-95158577	Normal	Disease	OK	30.5239	42.6035	0.481034	5.31392	5e-05	8.03331e-05	yes
XLOC_017484	XLOC_017484	ELL2	chr5:95220801-95297775	Normal	Disease	OK	20.7138	28.4385	0.457253	10.9025	5e-05	8.03331e-05	yes
XLOC_017485	XLOC_017485	PCSK1	chr5:95726039-95768985	Normal	Disease	NOTEST	0.0361245	0.0649789	0.846993	0	1	1	no
XLOC_017486	XLOC_017486	ERAP1	chr5:95997740-96149848	Normal	Disease	OK	9.74657	8.89799	-0.131416	-1.67355	0.01265	0.0165434	yes
XLOC_017487	XLOC_017487	LIX1	chr5:96427573-96478520	Normal	Disease	OK	1.22645	0.483947	-1.34157	-4.3452	5e-05	8.03331e-05	yes
XLOC_017488	XLOC_017488	RIOK2	chr5:96496570-96519005	Normal	Disease	OK	3.77201	6.08081	0.688932	5.65691	5e-05	8.03331e-05	yes
XLOC_017489	XLOC_017489	FLJ35946	chr5:98104998-98132198	Normal	Disease	OK	2.48922	8.21973	1.7234	9.06877	5e-05	8.03331e-05	yes
XLOC_017490	XLOC_017490	CHD1	chr5:98190907-98262238	Normal	Disease	OK	3.7748	11.5568	1.61427	19.3824	5e-05	8.03331e-05	yes
XLOC_017491	XLOC_017491	LOC100133050	chr5:99715208-99723958	Normal	Disease	NOTEST	0	0.123204	inf	0	1	1	no
XLOC_017492	XLOC_017492	ST8SIA4	chr5:100142638-100238987	Normal	Disease	OK	0.382279	0.658651	0.784888	2.34344	0.00115	0.00166609	yes
XLOC_017493	XLOC_017493	SLCO4C1	chr5:101569691-101632253	Normal	Disease	NOTEST	0	0.0122585	inf	0	1	1	no
XLOC_017494	XLOC_017494	SLCO6A1	chr5:101707651-101834720	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017495	XLOC_017495	GIN1	chr5:102421703-102455842	Normal	Disease	OK	1.21303	2.72079	1.16541	5.51663	5e-05	8.03331e-05	yes
XLOC_017496	XLOC_017496	NUDT12	chr5:102884555-102898490	Normal	Disease	OK	4.2819	5.65688	0.401755	3.20865	5e-05	8.03331e-05	yes
XLOC_017497	XLOC_017497	EFNA5	chr5:106712589-107006596	Normal	Disease	OK	2.8198	2.65854	-0.0849629	-0.630213	0.3756	0.408557	no
XLOC_017498	XLOC_017498	FBXL17	chr5:107194733-107717799	Normal	Disease	OK	6.78292	6.74363	-0.00838237	-0.096958	0.89415	0.906132	no
XLOC_017499	XLOC_017499	HP07349	chr5:108063525-108063962	Normal	Disease	OK	15.9902	9.16284	-0.803324	-2.70535	0.0005	0.00074851	yes
XLOC_017500	XLOC_017500	PJA2	chr5:108670409-108745675	Normal	Disease	OK	24.1625	29.3539	0.280786	6.2927	5e-05	8.03331e-05	yes
XLOC_017501	XLOC_017501	TMEM232	chr5:109755197-110062450	Normal	Disease	NOTEST	0.185949	0.4199	1.17514	0	1	1	no
XLOC_017502	XLOC_017502	STARD4	chr5:110834021-111312628	Normal	Disease	OK	1.15785	0.911586	-0.344998	-0.988234	0.1532	0.175848	no
XLOC_017503	XLOC_017503	NREP	chr5:110834021-111312628	Normal	Disease	OK	36.9001	50.6586	0.457183	7.58555	5e-05	8.03331e-05	yes
XLOC_017504	XLOC_017504	EPB41L4A	chr5:111498314-111755010	Normal	Disease	OK	4.39809	4.87007	0.147065	1.34565	0.05805	0.0703516	no
XLOC_017505	XLOC_017505	REEP5	chr5:112196884-112258031	Normal	Disease	OK	109.223	102.359	-0.0936438	-2.66393	5e-05	8.03331e-05	yes
XLOC_017506	XLOC_017506	MCC	chr5:112312406-112824527	Normal	Disease	OK	3.63913	3.43937	-0.0814481	-0.849169	0.21535	0.24256	no
XLOC_017507	XLOC_017507	TSSK1B	chr5:112312406-112824527	Normal	Disease	NOTEST	0	0.0826668	inf	0	1	1	no
XLOC_017508	XLOC_017508	TRIM36	chr5:114460458-114516243	Normal	Disease	OK	34.042	29.5974	-0.201848	-1.80128	0.01135	0.0149223	yes
XLOC_017509	XLOC_017509	PGGT1B	chr5:114546526-114598569	Normal	Disease	OK	4.02727	5.73852	0.510878	3.50644	5e-05	8.03331e-05	yes
XLOC_017510	XLOC_017510	CCDC112	chr5:114602884-114632458	Normal	Disease	OK	8.25703	25.2255	1.61119	16.838	5e-05	8.03331e-05	yes
XLOC_017511	XLOC_017511	FEM1C	chr5:114856607-114880591	Normal	Disease	OK	3.98904	7.36496	0.884636	9.53626	5e-05	8.03331e-05	yes
XLOC_017512	XLOC_017512	TICAM2,TMED7,TMED7-TICAM2	chr5:114914338-114961876	Normal	Disease	OK	24.9653	23.4623	-0.0895797	-1.59649	0.01555	0.0201442	yes
XLOC_017513	XLOC_017513	CDO1	chr5:115140429-115152405	Normal	Disease	OK	2.19757	2.03547	-0.110546	-0.385102	0.5943	0.624798	no
XLOC_017514	XLOC_017514	ATG12	chr5:115163893-115177548	Normal	Disease	OK	8.99259	14.4062	0.679882	8.89385	5e-05	8.03331e-05	yes
XLOC_017515	XLOC_017515	SEMA6A	chr5:115779250-115910551	Normal	Disease	OK	4.19907	5.80262	0.466633	5.32302	5e-05	8.03331e-05	yes
XLOC_017516	XLOC_017516	DTWD2	chr5:118172568-118324240	Normal	Disease	OK	1.21309	1.31757	0.119195	0.582844	0.40335	0.436883	no
XLOC_017517	XLOC_017517	LOX	chr5:121398889-121414055	Normal	Disease	OK	0.730098	1.72447	1.23999	5.16553	5e-05	8.03331e-05	yes
XLOC_017518	XLOC_017518	PPIC	chr5:122359077-122372425	Normal	Disease	OK	28.0144	24.4532	-0.196143	-2.05287	0.00445	0.00609542	yes
XLOC_017519	XLOC_017519	CEP120	chr5:122680578-122759286	Normal	Disease	OK	1.53336	4.06014	1.40483	8.71459	5e-05	8.03331e-05	yes
XLOC_017520	XLOC_017520	ZNF608	chr5:123972609-124080805	Normal	Disease	OK	2.09689	3.07368	0.551713	4.04934	5e-05	8.03331e-05	yes
XLOC_017521	XLOC_017521	ALDH7A1	chr5:125877532-125931082	Normal	Disease	OK	25.6201	29.4974	0.203313	4.19667	5e-05	8.03331e-05	yes
XLOC_017522	XLOC_017522	MARCH3	chr5:126203405-126366440	Normal	Disease	OK	1.10317	2.01263	0.867428	4.11573	5e-05	8.03331e-05	yes
XLOC_017523	XLOC_017523	C5orf63	chr5:126378249-126409184	Normal	Disease	OK	3.8021	8.36633	1.1378	4.88104	5e-05	8.03331e-05	yes
XLOC_017524	XLOC_017524	FLJ33630	chr5:127357243-127418766	Normal	Disease	OK	7.83954	11.6334	0.569435	5.78324	5e-05	8.03331e-05	yes
XLOC_017525	XLOC_017525	FBN2	chr5:127593600-127873735	Normal	Disease	NOTEST	0.174754	0.203462	0.219432	0	1	1	no
XLOC_017526	XLOC_017526	MIR4460	chr5:128732754-128732840	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017527	XLOC_017527	HINT1	chr5:130494874-130501034	Normal	Disease	OK	665.557	714.246	0.101859	3.18854	5e-05	8.03331e-05	yes
XLOC_017528	XLOC_017528	RAPGEF6	chr5:130759613-130970929	Normal	Disease	OK	3.31802	5.11142	0.6234	6.79127	5e-05	8.03331e-05	yes
XLOC_017529	XLOC_017529	FNIP1	chr5:130977406-131132756	Normal	Disease	OK	2.76328	4.16538	0.592066	5.38785	5e-05	8.03331e-05	yes
XLOC_017530	XLOC_017530	ACSL6	chr5:131285666-131347761	Normal	Disease	NOTEST	0.140665	0.154694	0.137151	0	1	1	no
XLOC_017531	XLOC_017531	P4HA2	chr5:131528303-131563556	Normal	Disease	OK	10.2389	6.87457	-0.574719	-4.49993	5e-05	8.03331e-05	yes
XLOC_017532	XLOC_017532	LOC553103	chr5:131630144-131731306	Normal	Disease	OK	0.630628	5.61795	3.15518	8.3679	5e-05	8.03331e-05	yes
XLOC_017533	XLOC_017533	MIR3936	chr5:131630144-131731306	Normal	Disease	OK	154209	57419.8	-1.42527	-3.6021	5e-05	8.03331e-05	yes
XLOC_017534	XLOC_017534	IRF1	chr5:131817300-131826465	Normal	Disease	OK	14.6343	11.5228	-0.344866	-4.53371	5e-05	8.03331e-05	yes
XLOC_017535	XLOC_017535	IL5	chr5:131877135-131879214	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017536	XLOC_017536	KIF3A	chr5:132028322-132073265	Normal	Disease	OK	2.54742	5.10134	1.00184	9.0611	5e-05	8.03331e-05	yes
XLOC_017537	XLOC_017537	SEPT8	chr5:132083136-132113561	Normal	Disease	OK	11.4906	10.7013	-0.102667	-1.31281	0.0572	0.0693677	no
XLOC_017538	XLOC_017538	SHROOM1	chr5:132157832-132166590	Normal	Disease	OK	36.3543	137.614	1.92043	47.0611	5e-05	8.03331e-05	yes
XLOC_017539	XLOC_017539	GDF9	chr5:132196877-132200477	Normal	Disease	OK	0.213657	0.654284	1.61462	2.22301	0.0124	0.0162295	yes
XLOC_017540	XLOC_017540	AFF4	chr5:132211070-132299354	Normal	Disease	OK	7.08755	12.1039	0.77211	14.1811	5e-05	8.03331e-05	yes
XLOC_017541	XLOC_017541	ZCCHC10	chr5:132332677-132362240	Normal	Disease	OK	4.10715	6.46182	0.653803	4.07315	5e-05	8.03331e-05	yes
XLOC_017542	XLOC_017542	FSTL4	chr5:132532151-132948223	Normal	Disease	NOTEST	0.365404	0.424915	0.217683	0	1	1	no
XLOC_017543	XLOC_017543	MIR1289-2	chr5:132532151-132948223	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017544	XLOC_017544	C5orf15	chr5:133291197-133304406	Normal	Disease	OK	37.6307	45.2387	0.26565	4.93646	5e-05	8.03331e-05	yes
XLOC_017545	XLOC_017545	VDAC1	chr5:133307565-133340824	Normal	Disease	OK	120.08	110.726	-0.116997	-2.89952	5e-05	8.03331e-05	yes
XLOC_017546	XLOC_017546	SKP1	chr5:133492081-133512724	Normal	Disease	OK	112.846	107.922	-0.0643744	-1.57716	0.009	0.0119557	yes
XLOC_017547	XLOC_017547	PPP2CA	chr5:133532147-133561950	Normal	Disease	OK	42.4728	59.8893	0.495759	9.96325	5e-05	8.03331e-05	yes
XLOC_017548	XLOC_017548	CDKL3	chr5:133634114-133702765	Normal	Disease	OK	1.18282	2.40284	1.02251	3.13816	5e-05	8.03331e-05	yes
XLOC_017549	XLOC_017549	CDKN2AIPNL	chr5:133737755-133747598	Normal	Disease	OK	24.1756	24.099	-0.00457828	-0.0463757	0.95245	0.95738	no
XLOC_017550	XLOC_017550	SAR1B	chr5:133936838-133968533	Normal	Disease	OK	18.5175	11.8181	-0.647894	-12.0028	5e-05	8.03331e-05	yes
XLOC_017551	XLOC_017551	PITX1	chr5:134363423-134369964	Normal	Disease	OK	22.0769	5.91996	-1.89888	-17.0018	5e-05	8.03331e-05	yes
XLOC_017552	XLOC_017552	LOC340073	chr5:134571923-134583867	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017553	XLOC_017553	H2AFY	chr5:134670070-134735577	Normal	Disease	OK	95.9152	80.7525	-0.248253	-5.95753	5e-05	8.03331e-05	yes
XLOC_017554	XLOC_017554	C5orf20	chr5:134779903-134783038	Normal	Disease	NOTEST	0.0379102	0.0642038	0.760071	0	1	1	no
XLOC_017555	XLOC_017555	TIFAB	chr5:134784557-134788089	Normal	Disease	NOTEST	0	0.0581732	inf	0	1	1	no
XLOC_017556	XLOC_017556	NEUROG1	chr5:134869971-134871639	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017557	XLOC_017557	CXCL14	chr5:134906370-134914969	Normal	Disease	OK	47.713	153.956	1.69006	38.5826	5e-05	8.03331e-05	yes
XLOC_017558	XLOC_017558	LOC340074	chr5:134984371-134989624	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017559	XLOC_017559	IL9	chr5:135227934-135231516	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017560	XLOC_017560	LECT2	chr5:135282599-135290723	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017561	XLOC_017561	VTRNA2-1	chr5:135416186-135416286	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017562	XLOC_017562	SMAD5-AS1	chr5:135465202-135518422	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_017563	XLOC_017563	LOC389332	chr5:135527155-135528851	Normal	Disease	OK	1.63247	0.209206	-2.96406	-3.87189	0.0013	0.00187353	yes
XLOC_017564	XLOC_017564	TRPC7	chr5:135548998-135701164	Normal	Disease	NOTEST	0.0931718	0.0525817	-0.825334	0	1	1	no
XLOC_017565	XLOC_017565	SPOCK1	chr5:136310986-136835018	Normal	Disease	OK	92.8927	82.7967	-0.16599	-6.65027	5e-05	8.03331e-05	yes
